keypoints,label
"(854.4774169921875, 3817.26171875)",0
"(533.473388671875, 3816.698486328125)",0
"(1264.405029296875, 3813.830078125)",0
"(121.77821350097656, 3810.616943359375)",0
"(481.246826171875, 3808.704345703125)",0
"(1187.6273193359375, 3805.78271484375)",0
"(259.7070617675781, 3802.74560546875)",0
"(2625.499267578125, 3802.0947265625)",0
"(433.2314453125, 3803.77734375)",0
"(2817.617919921875, 3799.537353515625)",0
"(983.9464721679688, 3793.365234375)",0
"(785.4702758789062, 3802.26953125)",0
"(387.35205078125, 3794.777099609375)",0
"(579.8726806640625, 3793.9375)",0
"(2549.580810546875, 3791.207275390625)",0
"(188.734130859375, 3790.918701171875)",0
"(708.2850341796875, 3788.1845703125)",0
"(1322.497802734375, 3783.1767578125)",0
"(560.1417236328125, 3787.17578125)",0
"(335.4549865722656, 3778.421875)",0
"(687.2549438476562, 3777.659912109375)",0
"(312.8177795410156, 3774.7861328125)",0
"(3107.0849609375, 3773.062744140625)",0
"(839.2783203125, 3771.3505859375)",0
"(464.12744140625, 3771.439453125)",0
"(641.2890625, 3768.595947265625)",0
"(115.89259338378906, 3769.614990234375)",0
"(1192.7684326171875, 3765.2236328125)",0
"(1168.2137451171875, 3762.964599609375)",0
"(815.1639404296875, 3764.671875)",0
"(436.96502685546875, 3764.265869140625)",0
"(967.5245361328125, 3758.908203125)",0
"(412.40997314453125, 3759.28759765625)",0
"(791.9608764648438, 3759.212890625)",0
"(769.456787109375, 3756.4150390625)",0
"(391.12066650390625, 3756.574462890625)",0
"(249.10531616210938, 3755.517578125)",0
"(920.81591796875, 3749.34912109375)",0
"(1337.2198486328125, 3746.371826171875)",0
"(3107.6728515625, 3747.126220703125)",0
"(2828.2255859375, 3746.385986328125)",0
"(719.8685302734375, 3744.44677734375)",0
"(1098.2899169921875, 3739.129638671875)",0
"(515.8736572265625, 3741.3662109375)",0
"(1277.3460693359375, 3738.41748046875)",0
"(497.0146484375, 3737.662109375)",0
"(339.5917663574219, 3738.157958984375)",0
"(870.2520141601562, 3735.010986328125)",0
"(1226.9915771484375, 3732.483154296875)",0
"(676.3040161132812, 3730.715087890625)",0
"(150.10768127441406, 3731.614501953125)",0
"(2754.431884765625, 3731.83837890625)",0
"(851.3700561523438, 3730.9013671875)",0
"(996.6973266601562, 3728.19970703125)",0
"(803.1564331054688, 3721.61083984375)",0
"(649.0328369140625, 3727.1162109375)",0
"(469.50115966796875, 3726.57568359375)",0
"(1177.268798828125, 3721.86181640625)",0
"(953.1004028320312, 3718.956298828125)",0
"(406.703369140625, 3717.9404296875)",0
"(776.2711791992188, 3717.261474609375)",0
"(2736.266357421875, 3712.91943359375)",0
"(600.5361938476562, 3716.673828125)",0
"(1132.376953125, 3713.217529296875)",0
"(222.99427795410156, 3711.8505859375)",0
"(728.6734008789062, 3706.318603515625)",0
"(929.81982421875, 3707.324462890625)",0
"(553.3038940429688, 3707.30859375)",0
"(1260.0439453125, 3702.76806640625)",0
"(2914.841796875, 3701.65380859375)",0
"(705.7153930664062, 3699.051513671875)",0
"(2879.918701171875, 3696.849365234375)",0
"(677.6777954101562, 3695.9091796875)",0
"(528.3638305664062, 3697.501708984375)",0
"(503.6101379394531, 3694.3876953125)",0
"(882.7394409179688, 3695.231201171875)",0
"(857.4722290039062, 3690.15625)",0
"(1005.2373046875, 3686.729248046875)",0
"(457.03436279296875, 3687.515380859375)",0
"(1412.1112060546875, 3687.046875)",0
"(3116.554931640625, 3683.760986328125)",0
"(1179.859375, 3684.1669921875)",0
"(632.757080078125, 3685.73974609375)",0
"(973.9483642578125, 3682.222900390625)",0
"(431.6540222167969, 3683.5166015625)",0
"(1390.604736328125, 3679.873291015625)",0
"(936.4450073242188, 3680.549560546875)",0
"(411.97845458984375, 3679.077392578125)",0
"(1135.2623291015625, 3674.077392578125)",0
"(812.1812133789062, 3678.86669921875)",0
"(609.1331787109375, 3680.684326171875)",0
"(588.9669799804688, 3674.093017578125)",0
"(227.9272918701172, 3675.129638671875)",0
"(784.6032104492188, 3676.32763671875)",0
"(1343.5421142578125, 3673.613525390625)",0
"(2569.75390625, 3673.19580078125)",0
"(1116.836669921875, 3671.041748046875)",0
"(759.2114868164062, 3672.0830078125)",0
"(561.8832397460938, 3667.97216796875)",0
"(738.37548828125, 3666.1630859375)",0
"(1087.0826416015625, 3664.412353515625)",0
"(1291.677734375, 3663.825439453125)",0
"(688.1932983398438, 3659.25)",0
"(536.6946411132812, 3661.075927734375)",0
"(508.3976135253906, 3657.418701171875)",0
"(891.6959228515625, 3657.840576171875)",0
"(486.15423583984375, 3652.732666015625)",0
"(842.1392822265625, 3652.177734375)",0
"(1219.066650390625, 3652.68212890625)",0
"(1421.6024169921875, 3650.505859375)",0
"(307.4144592285156, 3651.9375)",0
"(466.8974304199219, 3645.548583984375)",0
"(1396.5875244140625, 3644.312255859375)",0
"(644.4150390625, 3645.45703125)",0
"(90.10224151611328, 3642.9072265625)",0
"(795.0079956054688, 3639.740478515625)",0
"(1194.750732421875, 3642.23974609375)",0
"(595.19970703125, 3636.03271484375)",0
"(418.0101623535156, 3636.795654296875)",0
"(572.0567626953125, 3630.098388671875)",0
"(3126.05517578125, 3628.451904296875)",0
"(2854.364990234375, 3629.464599609375)",0
"(1299.84814453125, 3624.917236328125)",0
"(1098.59423828125, 3628.625244140625)",0
"(901.4680786132812, 3623.280029296875)",0
"(1074.479248046875, 3622.672119140625)",0
"(875.0150146484375, 3620.118896484375)",0
"(1225.9810791015625, 3617.5244140625)",0
"(1051.4107666015625, 3618.740234375)",0
"(856.0216674804688, 3615.345458984375)",0
"(672.8392944335938, 3614.694091796875)",0
"(1200.4696044921875, 3612.30078125)",0
"(447.906005859375, 3608.771484375)",0
"(119.95938110351562, 3612.888916015625)",0
"(491.87139892578125, 3613.413818359375)",0
"(650.9344482421875, 3607.924560546875)",0
"(1023.6979370117188, 3608.307861328125)",0
"(799.5695190429688, 3603.41357421875)",0
"(1153.2889404296875, 3604.489501953125)",0
"(1005.45947265625, 3604.60107421875)",0
"(626.7780151367188, 3601.62255859375)",0
"(604.2334594726562, 3596.743408203125)",0
"(1126.6571044921875, 3593.748779296875)",0
"(1332.1700439453125, 3591.742431640625)",0
"(426.8958740234375, 3593.365966796875)",0
"(581.2496948242188, 3592.16357421875)",0
"(1104.4156494140625, 3590.988037109375)",0
"(1872.1572265625, 3588.80029296875)",0
"(731.4830932617188, 3588.160888671875)",0
"(371.1244201660156, 3586.98095703125)",0
"(1281.9134521484375, 3584.67431640625)",0
"(529.7036743164062, 3583.1962890625)",0
"(172.45008850097656, 3578.791015625)",0
"(1207.40283203125, 3571.227783203125)",0
"(1437.2552490234375, 3570.395751953125)",0
"(473.41162109375, 3568.405517578125)",0
"(1144.908203125, 3564.777099609375)",0
"(609.4515991210938, 3563.316162109375)",0
"(455.03094482421875, 3566.746337890625)",0
"(805.6956176757812, 3559.871826171875)",0
"(585.2808227539062, 3560.21435546875)",0
"(231.77130126953125, 3559.27490234375)",0
"(964.236083984375, 3559.009521484375)",0
"(1364.9310302734375, 3557.89013671875)",0
"(759.69775390625, 3555.23828125)",0
"(433.48236083984375, 3560.18896484375)",0
"(1342.5738525390625, 3551.50537109375)",0
"(1107.972412109375, 3551.13818359375)",0
"(32.8842887878418, 3550.188720703125)",0
"(1288.85546875, 3546.28076171875)",0
"(1317.024658203125, 3547.6142578125)",0
"(890.0479736328125, 3547.05908203125)",0
"(563.0095825195312, 3547.813720703125)",0
"(1262.4091796875, 3544.06982421875)",0
"(1063.6427001953125, 3543.183349609375)",0
"(538.178955078125, 3544.095947265625)",0
"(370.6348876953125, 3543.08056640625)",0
"(869.822021484375, 3541.511474609375)",0
"(1240.2313232421875, 3539.1259765625)",0
"(490.5269470214844, 3535.05419921875)",0
"(662.9742431640625, 3533.6044921875)",0
"(3033.69482421875, 3532.04345703125)",0
"(1213.2066650390625, 3532.364013671875)",0
"(1395.54931640625, 3526.369873046875)",0
"(1192.64111328125, 3525.109619140625)",0
"(793.7261962890625, 3522.4697265625)",0
"(1378.445068359375, 3522.530517578125)",0
"(768.6200561523438, 3518.65478515625)",0
"(1346.9464111328125, 3516.400146484375)",0
"(1320.069091796875, 3515.983642578125)",0
"(911.4501953125, 3513.7412109375)",0
"(1148.780029296875, 3517.361328125)",0
"(593.1136474609375, 3515.019287109375)",0
"(1098.234619140625, 3510.095947265625)",0
"(570.6597290039062, 3511.03857421875)",0
"(895.474609375, 3510.69140625)",0
"(2997.193115234375, 3506.755126953125)",0
"(1244.2117919921875, 3502.049560546875)",0
"(1073.31982421875, 3506.38623046875)",0
"(693.5421752929688, 3502.712646484375)",0
"(874.4210815429688, 3501.3486328125)",0
"(1221.0601806640625, 3500.7666015625)",0
"(1048.3475341796875, 3498.646728515625)",0
"(847.2189331054688, 3497.75439453125)",0
"(1870.3040771484375, 3496.4775390625)",0
"(674.5186157226562, 3495.254638671875)",0
"(824.02880859375, 3492.3310546875)",0
"(518.5708618164062, 3494.824951171875)",0
"(120.94259643554688, 3489.012939453125)",0
"(476.44317626953125, 3491.186767578125)",0
"(1197.832763671875, 3488.60693359375)",0
"(650.0301513671875, 3489.343994140625)",0
"(799.129638671875, 3486.66552734375)",0
"(981.1040649414062, 3483.12158203125)",0
"(777.055419921875, 3482.277099609375)",0
"(227.50953674316406, 3476.285888671875)",0
"(394.3730773925781, 3474.50830078125)",0
"(726.8406982421875, 3473.24169921875)",0
"(49.70661544799805, 3470.23779296875)",0
"(554.28759765625, 3469.46875)",0
"(1082.8731689453125, 3467.46435546875)",0
"(889.2978515625, 3465.442138671875)",0
"(707.2637939453125, 3463.952880859375)",0
"(358.674072265625, 3461.2119140625)",0
"(857.37353515625, 3457.913818359375)",0
"(1012.774169921875, 3454.569580078125)",0
"(657.0859985351562, 3451.887451171875)",0
"(1406.88525390625, 3450.286865234375)",0
"(1949.079833984375, 3448.76123046875)",0
"(812.5344848632812, 3444.8779296875)",0
"(1385.453369140625, 3442.843505859375)",0
"(1139.02978515625, 3436.50341796875)",0
"(935.2822265625, 3437.294189453125)",0
"(736.79833984375, 3435.07666015625)",0
"(891.867431640625, 3433.42578125)",0
"(2484.666748046875, 3429.5556640625)",0
"(1338.6278076171875, 3428.300537109375)",0
"(1310.9632568359375, 3428.054443359375)",0
"(342.406494140625, 3426.392578125)",0
"(303.7552795410156, 3425.898681640625)",0
"(867.6121215820312, 3421.27099609375)",0
"(277.92205810546875, 3415.297607421875)",0
"(254.78517150878906, 3408.50341796875)",0
"(1004.3648681640625, 3406.685791015625)",0
"(820.3017578125, 3404.880615234375)",0
"(593.1196899414062, 3398.447265625)",0
"(2586.021484375, 3395.343994140625)",0
"(740.9332275390625, 3394.654052734375)",0
"(389.0131530761719, 3396.5673828125)",0
"(220.974609375, 3393.110595703125)",0
"(2663.72900390625, 3387.107666015625)",0
"(1069.93798828125, 3387.10107421875)",0
"(1244.80859375, 3382.689697265625)",0
"(698.7144775390625, 3383.440185546875)",0
"(371.6256103515625, 3387.240966796875)",0
"(543.4223022460938, 3384.92724609375)",0
"(524.1318969726562, 3382.416259765625)",0
"(2770.021484375, 3379.343994140625)",0
"(299.93731689453125, 3378.186279296875)",0
"(160.49838256835938, 3381.77880859375)",0
"(138.93008422851562, 3378.89404296875)",0
"(4496.46044921875, 3373.687255859375)",0
"(671.2401123046875, 3379.40380859375)",0
"(185.33383178710938, 3382.337158203125)",0
"(106.52499389648438, 3379.285888671875)",0
"(5035.4208984375, 3375.954833984375)",0
"(2847.695068359375, 3371.099365234375)",0
"(823.2662353515625, 3370.68017578125)",0
"(1399.10498046875, 3368.80224609375)",0
"(4930.7666015625, 3364.14453125)",0
"(2954.021484375, 3363.343994140625)",0
"(572.5899047851562, 3357.4609375)",0
"(215.35879516601562, 3358.5)",0
"(944.341064453125, 3358.7978515625)",0
"(4779.2509765625, 3355.6953125)",0
"(3031.695068359375, 3355.099365234375)",0
"(183.68809509277344, 3353.73974609375)",0
"(18.832035064697266, 3355.70703125)",0
"(379.3243713378906, 3349.15283203125)",0
"(3138.42431640625, 3348.0654296875)",0
"(164.9676055908203, 3347.2255859375)",0
"(1279.57080078125, 3346.56689453125)",0
"(901.9102172851562, 3346.831298828125)",0
"(532.472900390625, 3347.357666015625)",0
"(1228.3564453125, 3340.317138671875)",0
"(148.79383850097656, 3339.84326171875)",0
"(3213.813720703125, 3343.032958984375)",0
"(305.2616882324219, 3336.735595703125)",0
"(478.63262939453125, 3335.116455078125)",0
"(1010.3638305664062, 3330.965087890625)",0
"(3322.021484375, 3331.343994140625)",0
"(4157.6005859375, 3326.822998046875)",0
"(781.81298828125, 3324.551513671875)",0
"(3399.695068359375, 3323.099365234375)",0
"(1337.04296875, 3317.5927734375)",0
"(4170.7666015625, 3316.14453125)",0
"(3506.019287109375, 3316.2216796875)",0
"(736.1293334960938, 3312.94482421875)",0
"(23.13600730895996, 3316.133544921875)",0
"(2034.5, 3313.0)",0
"(1312.674072265625, 3311.594482421875)",0
"(1056.802978515625, 3306.816650390625)",0
"(563.9677124023438, 3308.994140625)",0
"(366.3468933105469, 3309.89404296875)",0
"(3583.695068359375, 3307.099365234375)",0
"(313.6292724609375, 3302.721435546875)",0
"(487.7859191894531, 3297.063720703125)",0
"(289.63201904296875, 3291.357421875)",0
"(26.68448257446289, 3291.22314453125)",0
"(115.55460357666016, 3287.292236328125)",0
"(265.48193359375, 3289.40576171875)",0
"(616.4707641601562, 3287.267822265625)",0
"(913.6925659179688, 3276.74560546875)",0
"(218.16415405273438, 3278.3408203125)",0
"(741.79638671875, 3275.334716796875)",0
"(568.5325317382812, 3271.22265625)",0
"(196.03616333007812, 3273.78271484375)",0
"(10.880952835083008, 3267.7314453125)",0
"(520.7332153320312, 3264.8935546875)",0
"(89.00938415527344, 3245.819091796875)",0
"(572.0677490234375, 3234.033935546875)",0
"(12.344268798828125, 3237.926025390625)",0
"(528.5880126953125, 3225.884033203125)",0
"(506.5423889160156, 3219.582763671875)",0
"(1034.213623046875, 3216.059814453125)",0
"(657.5942993164062, 3215.455078125)",0
"(134.33953857421875, 3215.365478515625)",0
"(459.38519287109375, 3213.4599609375)",0
"(773.732421875, 3207.661865234375)",0
"(904.3912353515625, 3203.3564453125)",0
"(2082.37890625, 3201.2431640625)",0
"(214.84666442871094, 3194.218505859375)",0
"(581.9844360351562, 3192.423095703125)",0
"(1108.9217529296875, 3189.01953125)",0
"(539.5762939453125, 3183.12158203125)",0
"(288.8661804199219, 3173.69970703125)",0
"(646.2965087890625, 3168.5859375)",0
"(1072.17919921875, 3143.943359375)",0
"(322.57489013671875, 3143.771484375)",0
"(1089.2723388671875, 3121.34716796875)",0
"(1295.21923828125, 3113.870361328125)",0
"(1045.540771484375, 3114.16162109375)",0
"(30.043542861938477, 3115.10302734375)",0
"(536.5175170898438, 3107.50146484375)",0
"(152.80857849121094, 3105.74267578125)",0
"(3085.479736328125, 3105.544677734375)",0
"(681.0595703125, 3103.788330078125)",0
"(1529.9583740234375, 3084.237548828125)",0
"(1500.34814453125, 3072.95947265625)",0
"(38.48886489868164, 3076.314208984375)",0
"(686.2978515625, 3065.1005859375)",0
"(1454.052978515625, 3064.82861328125)",0
"(834.2803955078125, 3059.093994140625)",0
"(1233.4315185546875, 3057.5947265625)",0
"(638.294189453125, 3051.60986328125)",0
"(272.3607482910156, 3048.2529296875)",0
"(2092.15283203125, 3043.552001953125)",0
"(1356.745849609375, 3044.102294921875)",0
"(1335.954345703125, 3040.380126953125)",0
"(1154.5323486328125, 3040.302001953125)",0
"(1485.1658935546875, 3034.978271484375)",0
"(1101.02490234375, 3029.573486328125)",0
"(1077.9456787109375, 3021.483642578125)",0
"(1212.6268310546875, 3013.799560546875)",0
"(989.9461669921875, 3009.77490234375)",0
"(1364.7254638671875, 3008.8486328125)",0
"(968.4033203125, 3010.18994140625)",0
"(769.3578491210938, 3006.5341796875)",0
"(746.0067749023438, 3002.155029296875)",0
"(24.740575790405273, 3001.66455078125)",0
"(1518.493896484375, 3000.38037109375)",0
"(727.7899169921875, 2995.93359375)",0
"(1085.3851318359375, 2992.081787109375)",0
"(1473.806640625, 2986.944091796875)",0
"(871.3744506835938, 2988.44921875)",0
"(686.7069702148438, 2985.755615234375)",0
"(1448.595947265625, 2982.691650390625)",0
"(1064.74609375, 2982.451416015625)",0
"(1015.0264892578125, 2978.937255859375)",0
"(1220.579833984375, 2974.60400390625)",0
"(1195.9158935546875, 2971.4052734375)",0
"(947.6328735351562, 2970.730712890625)",0
"(1173.86328125, 2968.83935546875)",0
"(1550.8553466796875, 2967.83056640625)",0
"(1377.7958984375, 2967.891357421875)",0
"(45.14289855957031, 2966.58251953125)",0
"(924.9649658203125, 2965.390625)",0
"(798.7593994140625, 2967.671142578125)",0
"(755.7820434570312, 2961.935302734375)",0
"(1147.0186767578125, 2959.22998046875)",0
"(563.078369140625, 2959.92578125)",0
"(1119.3109130859375, 2958.06201171875)",0
"(1501.2213134765625, 2957.626953125)",0
"(733.2818603515625, 2956.18310546875)",0
"(1972.4111328125, 2952.75732421875)",0
"(1301.8702392578125, 2950.596435546875)",0
"(713.1428833007812, 2951.130615234375)",0
"(1278.6724853515625, 2947.2998046875)",0
"(687.7630004882812, 2943.394775390625)",0
"(1023.9716796875, 2943.025146484375)",0
"(658.5708618164062, 2941.176513671875)",0
"(830.8842163085938, 2940.391845703125)",0
"(806.306396484375, 2935.86181640625)",0
"(1184.7303466796875, 2932.119384765625)",0
"(952.927490234375, 2930.668212890625)",0
"(1556.7520751953125, 2927.28271484375)",0
"(936.4613647460938, 2925.94287109375)",0
"(908.5053100585938, 2925.361328125)",0
"(1155.320556640625, 2924.1689453125)",0
"(713.6461181640625, 2919.625732421875)",0
"(289.3331604003906, 2917.052490234375)",0
"(1307.1221923828125, 2915.376708984375)",0
"(882.577880859375, 2913.42236328125)",0
"(1033.1424560546875, 2907.619873046875)",0
"(1085.738037109375, 2909.030029296875)",0
"(836.6791381835938, 2904.083740234375)",0
"(670.30712890625, 2912.272216796875)",0
"(1236.3935546875, 2899.85693359375)",0
"(812.3324584960938, 2898.72802734375)",0
"(1217.626220703125, 2895.03759765625)",0
"(1569.900146484375, 2894.05712890625)",0
"(1415.137939453125, 2894.794189453125)",0
"(1187.0548095703125, 2894.457763671875)",0
"(961.5272216796875, 2890.65625)",0
"(1163.39306640625, 2889.558349609375)",0
"(624.637939453125, 2889.504638671875)",0
"(940.3890991210938, 2887.7373046875)",0
"(594.4910888671875, 2884.5361328125)",0
"(747.50048828125, 2881.345947265625)",0
"(571.6915893554688, 2880.85888671875)",0
"(1090.76220703125, 2880.422607421875)",0
"(382.5426330566406, 2877.662353515625)",0
"(1319.4002685546875, 2874.586181640625)",0
"(893.5989990234375, 2876.650634765625)",0
"(1043.47314453125, 2875.830322265625)",0
"(867.9775390625, 2871.1572265625)",0
"(1495.984130859375, 2873.57177734375)",0
"(330.11956787109375, 2870.946533203125)",0
"(700.0607299804688, 2871.1796875)",0
"(1470.9427490234375, 2866.688720703125)",0
"(846.3602294921875, 2868.257080078125)",0
"(521.173095703125, 2868.823486328125)",0
"(3379.7734375, 2865.497802734375)",0
"(1449.357421875, 2864.7548828125)",0
"(1245.48779296875, 2863.19873046875)",0
"(1421.623291015625, 2855.32470703125)",0
"(1223.5076904296875, 2859.966796875)",0
"(69.4225845336914, 2859.26904296875)",0
"(969.262939453125, 2856.74560546875)",0
"(944.96435546875, 2857.55078125)",0
"(624.2913208007812, 2854.305419921875)",0
"(443.34112548828125, 2852.014404296875)",0
"(574.1300048828125, 2852.35009765625)",0
"(1155.4739990234375, 2848.6337890625)",0
"(926.66796875, 2850.62890625)",0
"(778.3367309570312, 2849.455322265625)",0
"(385.4419860839844, 2847.8037109375)",0
"(902.7971801757812, 2846.421142578125)",0
"(750.12109375, 2846.25830078125)",0
"(1134.9403076171875, 2845.395263671875)",0
"(600.8334350585938, 2847.76953125)",0
"(1104.4298095703125, 2841.512451171875)",0
"(2146.78173828125, 2840.684814453125)",0
"(729.85791015625, 2840.388671875)",0
"(1503.200927734375, 2836.58740234375)",0
"(851.5051879882812, 2835.449462890625)",0
"(709.3665771484375, 2832.65625)",0
"(1054.6463623046875, 2831.6708984375)",0
"(828.67822265625, 2831.011474609375)",0
"(3297.520263671875, 2829.455322265625)",0
"(1459.68701171875, 2830.115966796875)",0
"(1261.01611328125, 2827.647216796875)",0
"(678.2482299804688, 2823.7060546875)",0
"(1429.6944580078125, 2819.125)",0
"(635.6629028320312, 2817.587890625)",0
"(653.60791015625, 2817.07275390625)",0
"(437.3587646484375, 2814.695556640625)",0
"(1407.76171875, 2814.951171875)",0
"(782.189453125, 2816.50146484375)",0
"(237.79782104492188, 2815.361572265625)",0
"(1163.5838623046875, 2811.5126953125)",0
"(1382.8499755859375, 2811.63232421875)",0
"(1356.741455078125, 2810.87060546875)",0
"(932.5635375976562, 2806.350341796875)",0
"(909.138671875, 2803.0224609375)",0
"(59.044822692871094, 2802.04150390625)",0
"(1110.027587890625, 2802.682373046875)",0
"(1312.8590087890625, 2799.3046875)",0
"(30.192182540893555, 2799.082275390625)",0
"(344.0102844238281, 2798.259521484375)",0
"(713.2106323242188, 2798.950439453125)",0
"(887.8605346679688, 2795.525634765625)",0
"(1485.8145751953125, 2794.3974609375)",0
"(1055.8013916015625, 2793.166259765625)",0
"(537.9824829101562, 2793.705810546875)",0
"(689.3434448242188, 2784.392822265625)",0
"(1285.9739990234375, 2792.2705078125)",0
"(271.338623046875, 2791.7939453125)",0
"(842.3552856445312, 2785.387939453125)",0
"(1235.5577392578125, 2783.3232421875)",0
"(1215.734619140625, 2782.917236328125)",0
"(617.6928100585938, 2783.054443359375)",0
"(1436.19140625, 2782.859130859375)",0
"(819.5963134765625, 2780.09423828125)",0
"(643.4248046875, 2781.83349609375)",0
"(986.9456176757812, 2779.07177734375)",0
"(597.0775146484375, 2778.363525390625)",0
"(494.66943359375, 2774.3701171875)",0
"(1362.210205078125, 2774.713134765625)",0
"(937.4783325195312, 2772.766357421875)",0
"(1115.9461669921875, 2766.8203125)",0
"(913.1185302734375, 2766.996826171875)",0
"(34.069026947021484, 2765.104248046875)",0
"(545.2325439453125, 2763.473388671875)",0
"(2156.038818359375, 2760.9921875)",0
"(1343.333740234375, 2761.486572265625)",0
"(1067.5406494140625, 2758.98779296875)",0
"(888.9052734375, 2760.20361328125)",0
"(193.7697296142578, 2762.648681640625)",0
"(720.7950439453125, 2757.928466796875)",0
"(353.8621826171875, 2756.1220703125)",0
"(4988.74755859375, 2753.6767578125)",0
"(1039.561767578125, 2753.877197265625)",0
"(378.1547546386719, 2754.107421875)",0
"(1268.3736572265625, 2750.76513671875)",0
"(1245.16748046875, 2749.316650390625)",0
"(1443.1102294921875, 2749.37255859375)",0
"(819.8011474609375, 2748.50390625)",0
"(502.0699768066406, 2751.087890625)",0
"(1218.2061767578125, 2743.097900390625)",0
"(453.1048278808594, 2744.8779296875)",0
"(994.9678955078125, 2741.5341796875)",0
"(5020.35107421875, 2742.71484375)",0
"(1566.5853271484375, 2740.933349609375)",0
"(429.6374816894531, 2738.4921875)",0
"(1393.6556396484375, 2737.409912109375)",0
"(625.6461791992188, 2736.386962890625)",0
"(253.2508087158203, 2733.401123046875)",0
"(39.823421478271484, 2727.33984375)",0
"(754.0011596679688, 2727.054931640625)",0
"(1121.7786865234375, 2729.360595703125)",0
"(729.260986328125, 2723.992431640625)",0
"(1517.6700439453125, 2724.224365234375)",0
"(343.54705810546875, 2720.826171875)",0
"(708.0216064453125, 2718.752685546875)",0
"(15.673585891723633, 2720.52880859375)",0
"(555.5699462890625, 2719.46630859375)",0
"(1045.8885498046875, 2716.214111328125)",0
"(875.222412109375, 2717.91455078125)",0
"(1271.9368896484375, 2715.689208984375)",0
"(1070.0804443359375, 2718.326171875)",0
"(364.52337646484375, 2718.16796875)",0
