keypoints,label
"(3163.169189453125, 3715.729736328125)",3
"(2072.617431640625, 3714.036865234375)",0
"(1099.301513671875, 3712.685302734375)",0
"(158.1477813720703, 3716.485595703125)",0
"(132.4896240234375, 3713.141845703125)",0
"(1254.03125, 3707.585693359375)",0
"(1077.0263671875, 3709.748291015625)",0
"(1053.8251953125, 3709.517578125)",0
"(2083.32568359375, 3709.318115234375)",0
"(2022.225341796875, 3709.775146484375)",0
"(1853.068359375, 3710.277587890625)",0
"(110.48420715332031, 3710.16748046875)",0
"(1978.8748779296875, 3703.44873046875)",0
"(1202.8580322265625, 3700.94580078125)",0
"(463.4149475097656, 3701.96435546875)",0
"(3100.076171875, 3699.463134765625)",3
"(89.09088897705078, 3702.133056640625)",0
"(1025.364013671875, 3699.531005859375)",0
"(826.4315795898438, 3698.494384765625)",0
"(438.8758544921875, 3698.38818359375)",0
"(848.4611206054688, 3697.63427734375)",0
"(1386.583251953125, 3695.136474609375)",0
"(798.81494140625, 3693.53564453125)",0
"(999.3164672851562, 3694.066162109375)",0
"(267.4165344238281, 3694.761474609375)",0
"(752.2615966796875, 3687.4892578125)",0
"(540.36376953125, 3684.444091796875)",0
"(197.37100219726562, 3679.573486328125)",0
"(723.1708984375, 3676.03369140625)",0
"(1286.33740234375, 3676.07421875)",0
"(1237.0594482421875, 3665.42236328125)",0
"(833.4998779296875, 3664.701416015625)",0
"(121.6780014038086, 3665.30029296875)",0
"(1392.6778564453125, 3662.150390625)",0
"(1033.107177734375, 3660.691162109375)",0
"(1209.76513671875, 3657.940185546875)",0
"(1013.5957641601562, 3653.375244140625)",0
"(274.5679931640625, 3656.706298828125)",0
"(677.1232299804688, 3656.486328125)",0
"(1979.3092041015625, 3654.566650390625)",0
"(950.6324462890625, 3650.890380859375)",0
"(1321.9786376953125, 3645.524169921875)",0
"(201.34877014160156, 3645.025634765625)",0
"(732.0244140625, 3640.314453125)",0
"(909.4644165039062, 3636.8662109375)",0
"(177.92352294921875, 3637.379638671875)",0
"(5272.39208984375, 3635.516845703125)",2
"(1117.0712890625, 3635.378173828125)",0
"(710.7361450195312, 3635.250244140625)",0
"(684.2991333007812, 3632.864990234375)",0
"(2068.983642578125, 3627.949951171875)",0
"(867.1298828125, 3629.34423828125)",0
"(328.6827697753906, 3629.177978515625)",0
"(2860.666748046875, 3625.4443359375)",3
"(74.85887145996094, 3617.580810546875)",0
"(1020.9794311523438, 3618.628173828125)",0
"(101.13995361328125, 3620.152099609375)",0
"(1350.2901611328125, 3611.47412109375)",0
"(962.3165893554688, 3607.495361328125)",0
"(228.95843505859375, 3608.9267578125)",0
"(740.6233520507812, 3607.216064453125)",0
"(208.3524169921875, 3605.3857421875)",0
"(714.4833984375, 3602.849609375)",0
"(942.3638305664062, 3598.908447265625)",0
"(186.8647918701172, 3593.4306640625)",0
"(667.5121459960938, 3590.769287109375)",0
"(1227.0941162109375, 3586.87744140625)",0
"(1051.587158203125, 3583.501708984375)",0
"(485.5518798828125, 3583.646484375)",0
"(621.5770263671875, 3578.673828125)",0
"(829.4407348632812, 3581.01318359375)",0
"(1006.314697265625, 3577.496337890625)",0
"(649.447265625, 3579.34765625)",0
"(594.90478515625, 3575.021484375)",0
"(778.0546264648438, 3575.208984375)",0
"(436.85333251953125, 3576.531982421875)",0
"(1357.7779541015625, 3575.288330078125)",0
"(1179.8349609375, 3570.371337890625)",0
"(747.9912719726562, 3564.841796875)",0
"(727.6575317382812, 3562.9013671875)",0
"(1132.137939453125, 3561.33544921875)",0
"(545.8502197265625, 3560.369140625)",0
"(859.4475708007812, 3552.3369140625)",0
"(1924.7763671875, 3552.65380859375)",0
"(683.9068603515625, 3548.17041015625)",0
"(146.44773864746094, 3547.385986328125)",0
"(3005.234130859375, 3540.433349609375)",3
"(2032.3909912109375, 3540.60791015625)",0
"(790.1343994140625, 3536.01953125)",0
"(459.54998779296875, 3534.04345703125)",0
"(762.0568237304688, 3531.296875)",0
"(578.4541015625, 3533.728759765625)",0
"(405.9567565917969, 3530.281494140625)",0
"(430.7784423828125, 3532.7734375)",0
"(938.0777587890625, 3524.10205078125)",0
"(1110.280029296875, 3518.002685546875)",0
"(1291.3765869140625, 3516.00927734375)",0
"(526.5938720703125, 3517.35888671875)",0
"(332.2704772949219, 3516.978759765625)",0
"(202.0814666748047, 3520.06689453125)",0
"(2087.54443359375, 3513.177490234375)",0
"(1063.360595703125, 3509.20068359375)",0
"(1238.1781005859375, 3504.952392578125)",0
"(1911.6942138671875, 3506.34765625)",0
"(2106.1982421875, 3502.313232421875)",0
"(2080.197021484375, 3496.849853515625)",0
"(767.5804443359375, 3489.40966796875)",0
"(949.2925415039062, 3489.00439453125)",0
"(418.8070983886719, 3490.331787109375)",0
"(33.18840026855469, 3484.928955078125)",0
"(741.2863159179688, 3484.73095703125)",0
"(543.1173706054688, 3483.771484375)",0
"(359.10552978515625, 3478.7548828125)",0
"(135.15231323242188, 3478.280517578125)",0
"(1300.7862548828125, 3476.2861328125)",0
"(1049.3568115234375, 3467.686767578125)",0
"(308.73577880859375, 3464.2294921875)",0
"(819.1029052734375, 3462.44091796875)",0
"(431.6561584472656, 3455.108154296875)",0
"(1942.44873046875, 3449.413330078125)",0
"(372.8784484863281, 3448.1875)",0
"(1079.6444091796875, 3434.990234375)",0
"(1053.903076171875, 3431.307861328125)",0
"(147.5909881591797, 3430.987548828125)",0
"(2055.58642578125, 3425.557861328125)",0
"(2732.47607421875, 3424.7333984375)",3
"(624.1508178710938, 3423.07421875)",0
"(2115.2451171875, 3423.88232421875)",0
"(474.9580383300781, 3423.017333984375)",0
"(811.0979614257812, 3419.736572265625)",0
"(984.1126098632812, 3412.972412109375)",0
"(603.343017578125, 3413.84814453125)",0
"(40.87308883666992, 3407.291748046875)",0
"(757.7036743164062, 3404.760009765625)",0
"(182.9516143798828, 3400.671875)",0
"(2092.76513671875, 3393.15869140625)",0
"(864.86328125, 3392.753173828125)",0
"(684.6884155273438, 3388.5126953125)",0
"(484.3287353515625, 3386.876953125)",0
"(323.5933837890625, 3383.838134765625)",0
"(2065.341796875, 3383.113037109375)",0
"(1941.4735107421875, 3379.96533203125)",0
"(809.2103271484375, 3380.224853515625)",0
"(1367.6173095703125, 3378.378173828125)",0
"(790.0978393554688, 3377.103515625)",0
"(441.5102844238281, 3375.89013671875)",0
"(539.79296875, 3362.091552734375)",0
"(1971.3414306640625, 3364.40087890625)",0
"(694.5791625976562, 3352.96044921875)",0
"(650.5928344726562, 3345.95263671875)",0
"(1001.1795654296875, 3338.88134765625)",0
"(1974.05322265625, 3336.4462890625)",0
"(770.165283203125, 3333.370849609375)",0
"(5111.99853515625, 3329.60302734375)",3
"(221.3748016357422, 3327.440185546875)",0
"(1101.83544921875, 3322.329345703125)",0
"(700.630859375, 3318.440673828125)",0
"(1224.5687255859375, 3310.23291015625)",0
"(2079.32373046875, 3309.900390625)",0
"(274.17352294921875, 3302.634765625)",0
"(456.5107116699219, 3301.91943359375)",0
"(581.4758911132812, 3289.42138671875)",0
"(402.1101379394531, 3287.220947265625)",0
"(685.4723510742188, 3271.325439453125)",0
"(637.9326171875, 3257.369384765625)",0
"(260.1819763183594, 3256.42724609375)",0
"(294.3847351074219, 3252.01318359375)",0
"(616.2703857421875, 3248.746826171875)",0
"(1472.2894287109375, 3241.6552734375)",0
"(565.744140625, 3237.064208984375)",0
"(1020.2845458984375, 3235.736572265625)",0
"(539.2659912109375, 3232.373291015625)",0
"(2000.774169921875, 3219.615234375)",0
"(900.4295043945312, 3208.417724609375)",0
"(1033.004150390625, 3203.568603515625)",0
"(550.023681640625, 3201.16748046875)",0
"(525.9353637695312, 3196.6083984375)",0
"(1429.618408203125, 3195.580078125)",0
"(499.050537109375, 3189.376220703125)",0
"(1251.9544677734375, 3192.452392578125)",0
"(305.4774169921875, 3188.78759765625)",0
"(277.9854431152344, 3182.205078125)",0
"(808.5634155273438, 3178.870849609375)",0
"(1156.2042236328125, 3173.177978515625)",0
"(421.930419921875, 3175.34521484375)",0
"(233.14207458496094, 3170.152099609375)",0
"(562.04931640625, 3166.978271484375)",0
"(1307.4447021484375, 3163.868408203125)",0
"(883.3716430664062, 3163.1630859375)",0
"(204.20150756835938, 3162.352783203125)",0
"(335.7750549316406, 3157.95458984375)",0
"(131.76564025878906, 3150.73583984375)",0
"(664.0238647460938, 3149.162353515625)",0
"(634.4407348632812, 3141.943359375)",0
"(1019.8206176757812, 3142.718505859375)",0
"(429.2352600097656, 3141.48583984375)",0
"(2029.859130859375, 3141.008056640625)",0
"(614.5636596679688, 3137.86865234375)",0
"(258.2142028808594, 3139.019287109375)",0
"(589.6172485351562, 3134.3310546875)",0
"(2140.4833984375, 3130.7919921875)",0
"(564.9920043945312, 3129.027587890625)",0
"(543.98974609375, 3121.271484375)",0
"(163.1168212890625, 3120.19482421875)",0
"(670.4537353515625, 3117.406982421875)",0
"(522.5487670898438, 3115.492431640625)",0
"(497.447021484375, 3112.37939453125)",0
"(1020.632568359375, 3105.984619140625)",0
"(93.83661651611328, 3105.096923828125)",0
"(432.8599548339844, 3099.69189453125)",0
"(597.3270263671875, 3095.432861328125)",0
"(45.488094329833984, 3096.10400390625)",0
"(1117.04150390625, 3091.556884765625)",0
"(572.1741943359375, 3090.231689453125)",0
"(2120.203857421875, 3086.773193359375)",0
"(193.10354614257812, 3085.503173828125)",0
"(1302.3685302734375, 3083.69384765625)",0
"(522.5918579101562, 3081.647705078125)",0
"(1451.1441650390625, 3080.74658203125)",0
"(170.8077392578125, 3078.56591796875)",0
"(504.4294128417969, 3077.479248046875)",0
"(1431.66455078125, 3075.361572265625)",0
"(843.87939453125, 3072.231689453125)",0
"(671.2974243164062, 3069.584716796875)",0
"(648.3949584960938, 3067.390869140625)",0
"(77.6921157836914, 3066.444091796875)",0
"(626.5199584960938, 3063.490478515625)",0
"(1203.3375244140625, 3062.567138671875)",0
"(408.27960205078125, 3059.98974609375)",0
"(944.9719848632812, 3049.472412109375)",0
"(597.2714233398438, 3052.6337890625)",0
"(33.70695114135742, 3054.159423828125)",0
"(55.4792594909668, 3055.533935546875)",0
"(382.2687072753906, 3051.8623046875)",0
"(724.6320190429688, 3047.46875)",0
"(897.9766845703125, 3040.759765625)",0
"(555.062744140625, 3043.4111328125)",0
"(333.9374084472656, 3039.786376953125)",0
"(1440.077392578125, 3036.68212890625)",0
"(682.3258666992188, 3036.40869140625)",0
"(830.0006713867188, 3033.696044921875)",0
"(302.31292724609375, 3034.216796875)",0
"(114.736572265625, 3028.565185546875)",0
"(1104.6422119140625, 3017.73193359375)",0
"(1155.3465576171875, 3020.559814453125)",0
"(574.69921875, 2999.460693359375)",0
"(14.76275634765625, 3008.342529296875)",0
"(1317.70556640625, 3004.5419921875)",0
"(364.0144958496094, 3006.11181640625)",0
"(176.88157653808594, 3004.450927734375)",0
"(514.82568359375, 2998.091552734375)",0
"(340.6622619628906, 2991.924560546875)",0
"(841.099609375, 2996.1591796875)",0
"(137.75450134277344, 2993.125244140625)",0
"(463.6252136230469, 2987.6728515625)",0
"(972.0531616210938, 2983.399658203125)",0
"(787.5108032226562, 2983.526123046875)",0
"(1347.44677734375, 2974.452392578125)",0
"(945.2610473632812, 2976.7587890625)",0
"(16.311161041259766, 2976.837158203125)",0
"(416.9681091308594, 2978.11669921875)",0
"(254.8972625732422, 2975.14599609375)",0
"(223.74710083007812, 2975.136474609375)",0
"(391.33526611328125, 2972.448974609375)",0
"(567.9633178710938, 2971.629150390625)",0
"(193.85089111328125, 2973.09228515625)",0
"(1128.6412353515625, 2961.5244140625)",0
"(345.9254455566406, 2960.152587890625)",0
"(1428.129638671875, 2954.655029296875)",0
"(669.0824584960938, 2952.77734375)",0
"(318.2452087402344, 2955.7939453125)",0
"(301.75616455078125, 2951.81982421875)",0
"(798.5327758789062, 2948.22607421875)",0
"(523.9714965820312, 2951.066162109375)",0
"(1200.199462890625, 2947.2294921875)",0
"(468.749267578125, 2949.872802734375)",0
"(1531.5361328125, 2943.275146484375)",0
"(1170.9749755859375, 2931.56298828125)",0
"(422.1532287597656, 2940.412109375)",0
"(1331.621826171875, 2932.017578125)",0
"(1153.64794921875, 2934.17333984375)",0
"(28.8488826751709, 2930.91650390625)",0
"(178.15582275390625, 2927.793212890625)",0
"(1131.0531005859375, 2927.8896484375)",0
"(910.79736328125, 2927.449462890625)",0
"(1108.179443359375, 2923.7939453125)",0
"(160.37091064453125, 2923.38525390625)",0
"(883.1626586914062, 2923.40478515625)",0
"(134.0028076171875, 2919.80712890625)",0
"(1076.861572265625, 2916.755615234375)",0
"(329.6326904296875, 2917.546630859375)",0
"(1210.8946533203125, 2908.560546875)",0
"(481.1802978515625, 2901.2841796875)",0
"(985.4794921875, 2906.060546875)",0
"(1386.880859375, 2903.76708984375)",0
"(785.7461547851562, 2903.938232421875)",0
"(608.9393310546875, 2903.343505859375)",0
"(207.55331420898438, 2900.25634765625)",0
"(1011.9338989257812, 2899.3173828125)",0
"(5899.65087890625, 2897.63818359375)",0
"(407.2735290527344, 2896.71044921875)",0
"(63.744014739990234, 2897.849609375)",0
"(190.12474060058594, 2895.168701171875)",0
"(168.68861389160156, 2890.335205078125)",0
"(737.1943359375, 2893.077392578125)",0
"(382.3510437011719, 2890.50048828125)",0
"(1141.9598388671875, 2890.134033203125)",0
"(541.785888671875, 2886.699951171875)",0
"(891.914306640625, 2885.212158203125)",0
"(1112.02294921875, 2885.198974609375)",0
"(1085.126953125, 2880.4013671875)",0
"(868.96044921875, 2881.742431640625)",0
"(2644.926025390625, 2879.407470703125)",0
"(118.81107330322266, 2878.167236328125)",0
"(845.6493530273438, 2877.13916015625)",0
"(313.054931640625, 2876.804931640625)",0
"(335.1389465332031, 2877.50390625)",0
"(673.1024169921875, 2874.166748046875)",0
"(463.2518615722656, 2868.9892578125)",0
"(1215.213623046875, 2867.145751953125)",0
"(1191.6400146484375, 2866.53857421875)",0
"(1016.839599609375, 2865.86669921875)",0
"(794.4838256835938, 2864.81689453125)",0
"(444.0302734375, 2863.239013671875)",0
"(996.546630859375, 2862.887939453125)",0
"(1171.5045166015625, 2859.08935546875)",0
"(1146.8175048828125, 2855.281005859375)",0
"(950.0407104492188, 2855.747314453125)",0
"(198.74563598632812, 2856.94287109375)",0
"(24.276582717895508, 2856.70654296875)",0
"(922.8142700195312, 2854.838134765625)",0
"(395.47393798828125, 2854.57275390625)",0
"(592.5511474609375, 2853.681884765625)",0
"(563.9013061523438, 2849.97998046875)",0
"(5053.91455078125, 2849.986328125)",3
"(722.4457397460938, 2849.598876953125)",0
"(1121.9056396484375, 2846.9599609375)",0
"(875.8827514648438, 2844.18896484375)",0
"(313.9527587890625, 2845.13720703125)",0
"(490.0198669433594, 2843.179443359375)",0
"(96.25012969970703, 2838.760986328125)",0
"(851.880615234375, 2843.35546875)",0
"(829.2452392578125, 2834.910888671875)",0
"(472.3568115234375, 2831.59033203125)",0
"(1021.2191772460938, 2828.322509765625)",0
"(795.8765258789062, 2827.4140625)",0
"(208.0376739501953, 2824.01220703125)",0
"(979.4972534179688, 2822.262451171875)",0
"(775.5165405273438, 2822.8125)",0
"(34.11201095581055, 2822.18359375)",0
"(955.2916870117188, 2817.714111328125)",0
"(747.3339233398438, 2817.47412109375)",0
"(135.21266174316406, 2810.930419921875)",0
"(726.1870727539062, 2811.232421875)",0
"(403.7115173339844, 2808.900390625)",0
"(378.47015380859375, 2805.95263671875)",0
"(5137.68701171875, 2803.93701171875)",0
"(880.7122802734375, 2804.86376953125)",0
"(106.35418701171875, 2803.813720703125)",0
"(854.3271484375, 2803.029052734375)",0
"(479.2912292480469, 2809.408447265625)",0
"(703.9315795898438, 2803.30419921875)",0
"(833.7366943359375, 2796.3271484375)",0
"(5071.51123046875, 2791.697021484375)",0
"(1210.32958984375, 2790.196044921875)",0
"(807.4132080078125, 2791.3896484375)",0
"(1030.0687255859375, 2790.80224609375)",0
"(40.5982780456543, 2790.933837890625)",0
"(630.42431640625, 2787.205810546875)",0
"(985.6963500976562, 2785.125)",0
"(783.5442504882812, 2785.495849609375)",0
"(5927.86767578125, 2785.382568359375)",0
"(5061.29541015625, 2783.185546875)",0
"(260.7867736816406, 2781.952392578125)",0
"(760.748046875, 2778.916259765625)",0
"(610.4077758789062, 2780.5751953125)",0
"(908.4002685546875, 2775.560791015625)",0
"(584.4378051757812, 2775.83544921875)",0
"(734.2221069335938, 2773.171630859375)",0
"(4581.158203125, 2774.843505859375)",3
"(5466.4150390625, 2770.013671875)",0
"(563.2582397460938, 2769.550048828125)",0
"(886.8851318359375, 2769.729248046875)",0
"(707.8052978515625, 2772.34765625)",0
"(218.81732177734375, 2767.626953125)",0
"(863.2901611328125, 2765.45068359375)",0
"(344.2572326660156, 2765.5390625)",0
"(5435.28076171875, 2763.054443359375)",0
"(686.5037841796875, 2763.421875)",0
"(5224.4033203125, 2759.392578125)",0
"(138.62747192382812, 2754.337646484375)",0
"(4972.56201171875, 2757.808837890625)",0
"(664.9266357421875, 2758.245849609375)",0
"(303.9561767578125, 2757.02099609375)",0
"(157.17657470703125, 2758.869140625)",0
"(1085.0372314453125, 2754.474609375)",0
"(816.208740234375, 2753.01171875)",0
"(112.60246276855469, 2751.826416015625)",0
"(84.20033264160156, 2749.443115234375)",0
"(271.4090881347656, 2747.603759765625)",0
"(421.16259765625, 2745.512939453125)",0
"(639.991943359375, 2749.0498046875)",0
"(74.57537078857422, 2740.08203125)",0
"(4390.58935546875, 2738.8251953125)",3
"(373.1925964355469, 2738.586669921875)",0
"(265.424072265625, 2738.636962890625)",0
"(244.61106872558594, 2737.7392578125)",0
"(742.3350830078125, 2734.986572265625)",0
"(45.481422424316406, 2736.667724609375)",0
"(1119.720947265625, 2731.9462890625)",0
"(569.8668823242188, 2735.0625)",0
"(349.6629943847656, 2729.459716796875)",0
"(4971.23583984375, 2726.489013671875)",0
"(718.3626098632812, 2728.6337890625)",0
"(694.8336181640625, 2726.815185546875)",0
"(4236.49658203125, 2722.560302734375)",3
"(324.3485107421875, 2723.64306640625)",0
"(145.99728393554688, 2725.065185546875)",0
"(5613.3701171875, 2720.9716796875)",0
"(5586.91357421875, 2721.79345703125)",0
"(1048.8997802734375, 2715.194580078125)",0
"(649.8086547851562, 2710.048095703125)",0
"(976.464111328125, 2708.171630859375)",0
"(623.1261596679688, 2708.229736328125)",0
"(799.1870727539062, 2707.3134765625)",0
"(449.28240966796875, 2709.2138671875)",0
"(276.37591552734375, 2705.90234375)",0
"(777.8284301757812, 2704.059814453125)",0
"(253.52359008789062, 2706.00146484375)",0
"(92.15440368652344, 2707.6865234375)",0
"(5391.19384765625, 2708.05517578125)",0
"(71.44483184814453, 2704.739013671875)",0
"(49.63871383666992, 2704.279541015625)",0
"(2103.2685546875, 2702.936279296875)",0
"(383.1439514160156, 2695.3759765625)",0
"(596.7478637695312, 2702.075927734375)",0
"(925.27783203125, 2699.068359375)",0
"(226.2045440673828, 2701.340576171875)",0
"(2125.783935546875, 2693.097900390625)",0
"(369.7212829589844, 2694.25732421875)",0
"(904.7779541015625, 2694.1591796875)",0
"(576.53515625, 2696.61279296875)",0
"(727.8277587890625, 2691.203125)",0
"(4623.23974609375, 2691.2412109375)",0
"(528.5457153320312, 2687.444580078125)",0
"(703.4273071289062, 2684.018798828125)",0
"(151.8711700439453, 2682.521484375)",0
"(310.2098083496094, 2678.706787109375)",0
"(829.903564453125, 2680.17822265625)",0
"(1058.693115234375, 2677.662841796875)",0
"(654.3474731445312, 2675.0537109375)",0
"(1010.3457641601562, 2670.325439453125)",0
"(1564.9395751953125, 2668.971435546875)",0
"(787.4376220703125, 2667.9326171875)",0
"(2699.996826171875, 2666.95361328125)",0
"(263.2730407714844, 2669.210693359375)",0
"(52.43153762817383, 2666.64599609375)",0
"(1537.70849609375, 2662.7177734375)",0
"(5091.31982421875, 2663.45654296875)",0
"(735.01220703125, 2658.86962890625)",0
"(5187.75830078125, 2659.45947265625)",0
"(192.7741241455078, 2651.728271484375)",0
"(534.8052368164062, 2650.169921875)",0
"(339.9289855957031, 2647.259765625)",0
"(864.8623657226562, 2645.5595703125)",0
"(322.43951416015625, 2644.39501953125)",0
"(164.70936584472656, 2644.18701171875)",0
"(139.77626037597656, 2641.2734375)",0
"(1439.9700927734375, 2639.7978515625)",0
"(834.1146850585938, 2640.745361328125)",0
"(291.4601745605469, 2637.725341796875)",0
"(2012.668212890625, 2636.419189453125)",0
"(1018.0673217773438, 2630.792236328125)",0
"(4320.26220703125, 2633.493896484375)",0
"(268.1043701171875, 2631.30615234375)",0
"(1393.0618896484375, 2627.990966796875)",0
"(968.8365478515625, 2628.467041015625)",0
"(66.31757354736328, 2627.951171875)",0
"(792.5264282226562, 2626.353515625)",0
"(246.94326782226562, 2627.99560546875)",0
"(4845.55224609375, 2624.475341796875)",0
"(4500.0634765625, 2625.98583984375)",0
"(596.5994262695312, 2626.71630859375)",0
"(1546.129638671875, 2623.84375)",0
"(1371.7308349609375, 2624.59326171875)",0
"(773.4966430664062, 2620.06884765625)",0
"(942.590087890625, 2621.30615234375)",0
"(4374.00927734375, 2613.376708984375)",0
"(1497.709716796875, 2615.188720703125)",0
"(349.8632507324219, 2613.029052734375)",0
"(722.9008178710938, 2611.234130859375)",0
"(2718.739990234375, 2610.53759765625)",0
"(546.330810546875, 2611.116455078125)",0
"(327.44287109375, 2606.294189453125)",0
"(2720.029052734375, 2600.069091796875)",0
"(523.2896118164062, 2606.811279296875)",0
"(497.4373474121094, 2605.170654296875)",0
"(4295.79052734375, 2602.516357421875)",0
"(673.1456909179688, 2599.2666015625)",0
"(471.8779296875, 2599.2470703125)",0
"(1224.696044921875, 2594.14599609375)",0
"(301.5136413574219, 2599.18408203125)",0
"(998.498046875, 2592.435546875)",0
"(277.7716979980469, 2591.0615234375)",0
"(1378.617431640625, 2589.610107421875)",0
"(625.3844604492188, 2590.1494140625)",0
"(600.3240966796875, 2587.932861328125)",0
"(405.9605407714844, 2587.501708984375)",0
"(924.6511840820312, 2582.9736328125)",0
"(1351.71923828125, 2582.67529296875)",0
"(207.70602416992188, 2581.154541015625)",0
"(2208.875244140625, 2574.52783203125)",0
"(183.71034240722656, 2572.022216796875)",0
"(879.9959106445312, 2570.91796875)",0
"(728.8509521484375, 2574.12744140625)",0
"(558.5281982421875, 2568.33154296875)",0
"(535.2682495117188, 2567.81884765625)",0
"(162.96868896484375, 2570.151611328125)",0
"(855.0282592773438, 2566.632568359375)",0
"(330.65179443359375, 2569.29931640625)",0
"(3848.440185546875, 2565.739013671875)",0
"(1076.38671875, 2565.6640625)",0
"(1258.36767578125, 2562.685546875)",0
"(286.5255432128906, 2566.7607421875)",0
"(1430.6046142578125, 2560.921630859375)",0
"(1234.99462890625, 2558.52880859375)",0
"(830.25048828125, 2558.98583984375)",0
"(456.4904479980469, 2553.596435546875)",0
"(132.57542419433594, 2561.58935546875)",0
"(113.76466369628906, 2557.12451171875)",0
"(1205.45703125, 2552.670166015625)",0
"(807.2877807617188, 2551.259033203125)",0
