keypoints,label
"(3956.37744140625, 3859.4404296875)",12
"(3340.77685546875, 3859.111328125)",12
"(5240.05419921875, 3851.786376953125)",12
"(3783.158935546875, 3851.66015625)",12
"(3595.7412109375, 3846.15576171875)",12
"(3500.858154296875, 3841.25244140625)",12
"(4323.8427734375, 3842.150390625)",12
"(1153.72802734375, 3843.679443359375)",0
"(3837.06396484375, 3843.736572265625)",12
"(3470.145751953125, 3839.311767578125)",12
"(1539.943115234375, 3831.2265625)",0
"(869.6653442382812, 3832.97998046875)",0
"(4866.98193359375, 3831.743896484375)",12
"(1423.1968994140625, 3829.751708984375)",0
"(3391.140625, 3829.811279296875)",12
"(3916.6943359375, 3827.58837890625)",12
"(3348.449462890625, 3829.734619140625)",12
"(3790.559814453125, 3827.8349609375)",12
"(3637.950439453125, 3829.060791015625)",12
"(1015.969482421875, 3822.361572265625)",0
"(3681.23095703125, 3810.557373046875)",12
"(3841.870849609375, 3810.791259765625)",12
"(3962.85595703125, 3804.011962890625)",12
"(3509.89501953125, 3805.467529296875)",12
"(939.2172241210938, 3802.5537109375)",0
"(3436.8330078125, 3803.248291015625)",12
"(3645.287109375, 3800.134033203125)",12
"(272.2855224609375, 3799.192626953125)",0
"(3759.89404296875, 3798.693359375)",12
"(906.756103515625, 3799.509765625)",0
"(4788.21142578125, 3794.561279296875)",12
"(3392.390380859375, 3797.337646484375)",12
"(3356.24365234375, 3795.6611328125)",12
"(3724.371337890625, 3788.513671875)",12
"(1052.34228515625, 3793.48486328125)",0
"(855.5106811523438, 3790.2529296875)",0
"(1393.8021240234375, 3786.226806640625)",0
"(3556.470703125, 3784.383056640625)",12
"(1622.654296875, 3774.859619140625)",0
"(3650.83056640625, 3775.403076171875)",12
"(1436.6510009765625, 3774.55126953125)",0
"(3109.54931640625, 3773.919677734375)",12
"(1116.729248046875, 3770.373291015625)",0
"(805.1614990234375, 3772.1962890625)",0
"(3770.072265625, 3772.84814453125)",12
"(1551.2056884765625, 3770.50146484375)",0
"(3521.54150390625, 3768.5732421875)",12
"(1703.48876953125, 3768.138671875)",0
"(4340.0830078125, 3766.047607421875)",12
"(1263.647705078125, 3764.27099609375)",0
"(3485.50341796875, 3766.948486328125)",12
"(3728.569580078125, 3764.111572265625)",12
"(282.5376281738281, 3759.889404296875)",0
"(750.6904907226562, 3761.273193359375)",0
"(1400.1397705078125, 3758.825927734375)",0
"(3849.47216796875, 3757.955078125)",12
"(3442.41796875, 3759.088623046875)",12
"(3560.808837890625, 3759.06201171875)",12
"(1590.14697265625, 3758.174560546875)",0
"(4888.89794921875, 3756.15380859375)",12
"(3811.1845703125, 3754.237060546875)",12
"(1063.5386962890625, 3753.728515625)",0
"(3654.826904296875, 3750.60107421875)",12
"(1169.804931640625, 3750.11767578125)",0
"(1552.1787109375, 3746.4921875)",0
"(3205.98828125, 3747.377685546875)",12
"(1040.8531494140625, 3745.146484375)",0
"(3737.921875, 3737.173583984375)",12
"(3528.2197265625, 3739.740234375)",12
"(1155.2406005859375, 3736.160400390625)",0
"(1013.4797973632812, 3734.420166015625)",0
"(1212.509765625, 3735.843994140625)",0
"(1593.7005615234375, 3732.05908203125)",0
"(3852.529296875, 3731.018310546875)",12
"(641.3953857421875, 3730.38720703125)",0
"(3695.286865234375, 3724.8310546875)",12
"(1290.24169921875, 3728.950439453125)",0
"(3660.151123046875, 3725.57470703125)",12
"(295.6067199707031, 3722.471923828125)",0
"(3779.500732421875, 3720.28515625)",12
"(929.377197265625, 3719.91796875)",0
"(3406.1455078125, 3716.169189453125)",12
"(1067.765869140625, 3716.79638671875)",0
"(1637.4659423828125, 3715.133544921875)",0
"(1293.0673828125, 3708.3896484375)",0
"(1466.4049072265625, 3709.927734375)",0
"(3702.081298828125, 3703.348876953125)",12
"(1340.6702880859375, 3713.318603515625)",0
"(1219.4869384765625, 3705.438720703125)",0
"(5584.1328125, 3700.504638671875)",11
"(5771.54052734375, 3701.583740234375)",11
"(1684.3134765625, 3696.19677734375)",0
"(3666.93310546875, 3691.08544921875)",12
"(1263.05322265625, 3690.514892578125)",0
"(3500.566650390625, 3689.907958984375)",12
"(1528.5791015625, 3683.556396484375)",0
"(3417.631591796875, 3679.040771484375)",12
"(1345.4051513671875, 3676.735107421875)",0
"(1230.459716796875, 3672.781005859375)",0
"(878.1283569335938, 3673.283447265625)",0
"(1190.9090576171875, 3670.853515625)",0
"(3381.1982421875, 3672.3173828125)",12
"(1303.751953125, 3671.22607421875)",0
"(1100.7093505859375, 3664.15185546875)",0
"(3342.36572265625, 3664.64599609375)",12
"(1273.84912109375, 3659.117919921875)",0
"(1381.9365234375, 3653.564453125)",0
"(1348.331787109375, 3656.609375)",0
"(664.0855102539062, 3654.434814453125)",0
"(1617.44091796875, 3649.232421875)",0
"(1019.5357055664062, 3642.402099609375)",0
"(606.0617065429688, 3641.27587890625)",0
"(985.3031005859375, 3638.7392578125)",0
"(1156.7779541015625, 3634.019287109375)",0
"(3350.83251953125, 3630.727294921875)",12
"(1540.8126220703125, 3626.750244140625)",0
"(1246.3389892578125, 3623.522216796875)",0
"(1772.1544189453125, 3622.719482421875)",0
"(1077.6060791015625, 3618.424560546875)",0
"(1324.6998291015625, 3614.7939453125)",0
"(905.939208984375, 3616.384033203125)",0
"(1056.162353515625, 3606.390625)",0
"(874.3672485351562, 3611.7353515625)",0
"(844.485595703125, 3609.033447265625)",0
"(1021.0496215820312, 3604.65771484375)",0
"(997.5919799804688, 3597.155517578125)",0
"(765.7705078125, 3585.882568359375)",0
"(1226.6455078125, 3583.211181640625)",0
"(906.9397583007812, 3578.49462890625)",0
"(1549.0545654296875, 3575.354736328125)",0
"(737.88037109375, 3576.724609375)",0
"(4957.1845703125, 3549.41064453125)",12
"(1095.9161376953125, 3543.115478515625)",0
"(1066.520263671875, 3536.7001953125)",0
"(1383.0025634765625, 3533.896484375)",0
"(718.6928100585938, 3530.212646484375)",0
"(1040.8212890625, 3529.757568359375)",0
"(1180.2633056640625, 3521.7802734375)",0
"(1347.6641845703125, 3524.193115234375)",0
"(1015.2935791015625, 3524.89306640625)",0
"(1425.049072265625, 3518.919921875)",0
"(1134.44384765625, 3514.392578125)",0
"(1522.35546875, 3506.979736328125)",0
"(956.2094116210938, 3510.961669921875)",0
"(608.4072875976562, 3506.510009765625)",0
"(585.2236328125, 3498.251708984375)",0
"(1273.825439453125, 3497.566650390625)",0
"(1076.5516357421875, 3497.863037109375)",0
"(1352.6632080078125, 3496.943603515625)",0
"(1501.773681640625, 3491.33154296875)",0
"(4468.921875, 3491.679931640625)",12
"(1434.797607421875, 3484.905029296875)",0
"(1284.0552978515625, 3473.794189453125)",0
"(1111.4139404296875, 3466.1474609375)",0
"(1057.77001953125, 3454.519775390625)",0
"(1508.1737060546875, 3453.30029296875)",0
"(177.70989990234375, 3444.05224609375)",0
"(311.4327697753906, 3438.061767578125)",0
"(655.868896484375, 3436.767822265625)",0
"(802.1139526367188, 3430.67236328125)",0
"(1123.1072998046875, 3425.8955078125)",0
"(694.4561157226562, 3403.09912109375)",0
"(841.8257446289062, 3402.49169921875)",0
"(1533.432373046875, 3378.7578125)",0
"(4041.355224609375, 3379.96484375)",12
"(1260.6112060546875, 3376.1904296875)",0
"(387.4701843261719, 3372.4453125)",0
"(1473.9993896484375, 3364.106201171875)",0
"(306.1571960449219, 3354.89501953125)",0
"(1456.533447265625, 3317.49072265625)",0
"(628.7577514648438, 3311.333984375)",0
"(1279.054931640625, 3307.833740234375)",0
"(747.3267211914062, 3297.9326171875)",0
"(4044.969482421875, 3296.91748046875)",0
"(1255.208984375, 3295.99853515625)",0
"(575.4044799804688, 3293.679931640625)",0
"(1196.7386474609375, 3282.385986328125)",0
"(3635.269287109375, 3239.7529296875)",0
"(1014.3413696289062, 3231.40380859375)",0
"(851.553955078125, 2503.64111328125)",0
"(5028.92431640625, 1321.821044921875)",0
"(5433.2626953125, 1294.0430908203125)",0
"(5436.341796875, 1213.7720947265625)",0
"(5405.18798828125, 1186.835693359375)",0
"(4529.00732421875, 1142.544677734375)",0
"(4465.28515625, 1135.317626953125)",0
"(4963.49560546875, 1107.8277587890625)",0
"(5552.7080078125, 1047.2664794921875)",0
"(5535.189453125, 1044.4217529296875)",0
"(4991.689453125, 1038.6986083984375)",0
"(5132.314453125, 998.2012939453125)",0
"(5430.21923828125, 993.4020385742188)",0
"(5802.4375, 977.7552490234375)",0
"(5271.958984375, 977.2399291992188)",0
"(5534.53759765625, 975.3844604492188)",0
"(5422.42431640625, 954.9671630859375)",0
"(5470.06640625, 952.4796142578125)",0
"(4783.51318359375, 950.5340576171875)",0
"(5244.84619140625, 945.2717895507812)",0
"(5540.21484375, 940.28466796875)",0
"(5301.193359375, 934.8326416015625)",0
"(2057.392578125, 929.3012084960938)",0
"(5472.267578125, 920.346923828125)",0
"(5353.150390625, 908.0549926757812)",0
"(2424.708251953125, 907.29345703125)",0
"(5062.7001953125, 895.8438110351562)",0
"(5040.99462890625, 894.4791259765625)",0
"(5502.38720703125, 892.6934204101562)",0
"(5283.6201171875, 891.4929809570312)",0
"(5170.65576171875, 886.11279296875)",0
"(5187.8935546875, 879.224609375)",0
"(5381.0673828125, 875.2568969726562)",0
"(4543.16796875, 860.7791748046875)",0
"(5068.61767578125, 859.9620971679688)",0
"(4879.7880859375, 845.8763427734375)",0
"(5208.8408203125, 841.7682495117188)",0
"(5412.3134765625, 842.720703125)",0
"(5386.5986328125, 839.410400390625)",0
"(4402.29638671875, 838.0001831054688)",0
"(5333.9091796875, 827.5596313476562)",0
"(4355.2373046875, 826.5206909179688)",0
"(5316.0751953125, 826.0533447265625)",0
"(5292.1669921875, 824.9736938476562)",0
"(5488.5732421875, 817.6476440429688)",0
"(5421.966796875, 810.8057861328125)",0
"(5221.44873046875, 810.39794921875)",0
"(5467.29833984375, 812.6693725585938)",0
"(5561.3701171875, 798.243896484375)",0
"(5344.875, 798.6707153320312)",0
"(5321.50244140625, 792.4066162109375)",0
"(5539.36376953125, 792.3466796875)",0
"(4695.0859375, 788.38671875)",0
"(4339.369140625, 787.5025634765625)",0
"(5055.234375, 783.19091796875)",0
"(5609.04833984375, 782.5931396484375)",0
"(5949.51953125, 779.1567993164062)",0
"(5252.51953125, 778.0966796875)",0
"(5472.47705078125, 778.1702270507812)",0
"(3623.231201171875, 775.9981689453125)",0
"(5203.08349609375, 773.8502807617188)",0
"(5396.57568359375, 770.8705444335938)",0
"(4241.984375, 770.4527587890625)",0
"(3573.800048828125, 768.2896728515625)",0
"(4896.68603515625, 763.4200439453125)",0
"(3504.38232421875, 760.0755615234375)",0
"(3386.9580078125, 745.2782592773438)",0
"(4922.23388671875, 729.076416015625)",0
"(3751.14697265625, 727.8412475585938)",0
"(3488.253662109375, 723.6881713867188)",0
"(5550.28369140625, 722.6666259765625)",0
"(5287.04248046875, 713.9954833984375)",0
"(3895.981201171875, 714.5608520507812)",0
"(3872.23046875, 712.2355346679688)",0
"(4642.31884765625, 708.3021240234375)",0
"(4062.8994140625, 703.5950927734375)",0
"(4575.86767578125, 701.258056640625)",0
"(5405.57861328125, 702.169921875)",0
"(4531.3994140625, 699.5486450195312)",0
"(3543.680419921875, 694.93798828125)",0
"(4903.44091796875, 692.04443359375)",0
"(5118.44287109375, 686.2333984375)",0
"(1317.9315185546875, 686.3670654296875)",0
"(5095.01806640625, 681.9301147460938)",0
"(3426.51611328125, 678.1981811523438)",0
"(4672.36328125, 675.615478515625)",0
"(4648.443359375, 674.793701171875)",0
"(5365.29052734375, 667.6633911132812)",0
"(4491.9873046875, 662.8500366210938)",0
"(5599.5615234375, 659.8690185546875)",0
"(3283.560546875, 651.6099243164062)",0
"(5714.06640625, 645.9130249023438)",0
"(3484.5146484375, 647.6710205078125)",0
"(3457.992919921875, 645.4979248046875)",0
"(5054.3310546875, 637.989990234375)",0
"(3388.17578125, 636.744384765625)",0
"(3412.937255859375, 637.2833862304688)",0
"(4496.4091796875, 626.3433227539062)",0
"(4864.5185546875, 619.7577514648438)",0
"(5543.4814453125, 618.1331176757812)",0
"(3540.71484375, 618.7859497070312)",0
"(3291.218994140625, 616.71875)",0
"(933.60693359375, 612.1520385742188)",0
"(1071.9212646484375, 605.736083984375)",0
"(868.1764526367188, 599.0715942382812)",0
"(4874.53466796875, 592.0521850585938)",0
"(4851.478515625, 590.9212646484375)",0
"(1016.7302856445312, 568.8517456054688)",0
"(1383.8115234375, 568.3890380859375)",0
"(4526.37646484375, 559.9795532226562)",0
"(5062.83203125, 542.47021484375)",0
"(4764.95556640625, 537.3057250976562)",0
"(2049.697509765625, 536.453857421875)",0
"(3410.47607421875, 528.8995361328125)",0
"(5649.57275390625, 513.7392578125)",0
"(4613.51171875, 510.1897277832031)",0
"(1366.4114990234375, 500.1982116699219)",0
"(802.1799926757812, 493.34783935546875)",0
"(5067.859375, 472.95513916015625)",0
"(1454.9539794921875, 455.3524169921875)",0
"(1239.5150146484375, 455.20501708984375)",0
"(1696.4365234375, 455.25701904296875)",0
"(1174.054931640625, 442.7678527832031)",0
"(1277.960205078125, 437.6548156738281)",0
"(1282.83447265625, 420.72015380859375)",0
"(4437.7392578125, 412.756103515625)",0
"(1426.3902587890625, 400.64862060546875)",0
"(1393.5013427734375, 394.73248291015625)",0
"(4514.39013671875, 388.02154541015625)",0
"(1326.1070556640625, 386.1317443847656)",0
"(1292.824462890625, 377.69842529296875)",0
"(1106.048095703125, 375.17138671875)",0
"(5671.6337890625, 356.1083984375)",0
"(2596.791259765625, 340.834228515625)",0
"(1438.989501953125, 341.3739929199219)",0
"(1011.220703125, 338.4654541015625)",0
"(1300.35302734375, 336.9750061035156)",0
"(5056.95068359375, 335.07568359375)",0
"(1865.4154052734375, 330.9324951171875)",0
"(1491.6187744140625, 318.74029541015625)",0
"(1810.9759521484375, 284.70904541015625)",0
"(1500.67822265625, 272.7954406738281)",0
"(1218.67724609375, 260.3573303222656)",0
"(1644.522705078125, 255.3662109375)",0
"(1260.5115966796875, 249.17169189453125)",0
"(4905.92919921875, 243.4705810546875)",0
"(4468.03515625, 239.0812225341797)",0
"(1486.76123046875, 234.59368896484375)",0
"(1551.909423828125, 214.42039489746094)",0
"(1341.49072265625, 204.71176147460938)",0
"(1512.9798583984375, 202.90084838867188)",0
"(1169.8450927734375, 201.72073364257812)",0
"(1474.154296875, 196.18751525878906)",0
"(2053.02490234375, 186.94711303710938)",0
"(1624.0205078125, 184.9146270751953)",0
"(1176.77685546875, 173.53216552734375)",0
"(1731.65771484375, 172.86807250976562)",0
"(1524.3538818359375, 173.73667907714844)",0
"(1457.4659423828125, 158.4672088623047)",0
"(1526.2581787109375, 156.66864013671875)",0
"(1349.4268798828125, 154.0260009765625)",0
"(1286.9854736328125, 152.17425537109375)",0
"(1415.733154296875, 148.6397705078125)",0
"(1802.293701171875, 145.51792907714844)",0
"(1780.6492919921875, 143.18463134765625)",0
"(1742.412353515625, 137.13394165039062)",0
"(2315.536865234375, 134.29774475097656)",0
"(1492.2027587890625, 132.01124572753906)",0
"(1895.3758544921875, 128.252197265625)",0
"(1214.2418212890625, 126.2806396484375)",0
"(1068.4222412109375, 124.304931640625)",0
"(1640.69970703125, 121.57267761230469)",0
"(2184.33154296875, 112.62171173095703)",0
"(1323.1724853515625, 107.11499786376953)",0
"(2339.01171875, 103.39470672607422)",0
"(2099.924072265625, 102.0266342163086)",0
"(1094.8349609375, 92.17645263671875)",0
"(1672.7645263671875, 89.63664245605469)",0
"(1439.9681396484375, 82.95760345458984)",0
"(1738.2938232421875, 79.75625610351562)",0
"(2390.611083984375, 75.82052612304688)",0
"(1400.494140625, 75.26837158203125)",0
"(1147.505126953125, 70.19213104248047)",0
"(1184.2984619140625, 69.9607162475586)",0
"(1509.95458984375, 60.885921478271484)",0
"(1125.3431396484375, 61.961448669433594)",0
"(2017.921142578125, 57.00564193725586)",0
"(1574.024169921875, 48.41913604736328)",0
"(2198.49951171875, 47.80078887939453)",0
"(1240.1649169921875, 47.21870040893555)",0
"(1541.0224609375, 45.9857063293457)",0
"(1410.535400390625, 43.30801773071289)",0
"(1390.0750732421875, 39.766929626464844)",0
"(789.8775024414062, 38.31929397583008)",0
"(988.5574951171875, 36.882041931152344)",0
"(929.051513671875, 26.483177185058594)",0
"(2026.8436279296875, 23.607410430908203)",0
"(771.419921875, 22.53170394897461)",0
"(2184.210205078125, 12.415142059326172)",0
"(1042.5965576171875, 13.22231388092041)",0
"(1521.8702392578125, 7.101619243621826)",0
"(4667.63037109375, 3991.761474609375)",12
"(322.68572998046875, 3990.951171875)",0
"(4216.53564453125, 3990.182861328125)",12
"(4374.25732421875, 3989.533447265625)",12
"(3191.09912109375, 3990.5048828125)",12
"(140.9990234375, 3991.566650390625)",0
"(5089.75634765625, 3985.610107421875)",12
"(5382.44580078125, 3984.573486328125)",11
"(4337.67431640625, 3984.87890625)",12
"(4752.65625, 3982.080810546875)",12
"(3349.930419921875, 3983.692626953125)",12
"(468.09375, 3983.540283203125)",0
"(110.81565856933594, 3983.71533203125)",0
"(3846.63818359375, 3982.63916015625)",12
"(3156.8427734375, 3981.268310546875)",12
"(785.499755859375, 3977.974365234375)",0
"(4627.6044921875, 3980.2353515625)",12
"(4464.7001953125, 3981.689453125)",12
"(4169.92138671875, 3978.6220703125)",12
"(4009.812255859375, 3980.05322265625)",12
"(582.3467407226562, 3976.14697265625)",0
"(4590.18896484375, 3976.810791015625)",12
"(3030.584716796875, 3976.6513671875)",12
"(3645.72216796875, 3972.158935546875)",12
"(4718.15966796875, 3976.62841796875)",12
"(3681.977783203125, 3973.579833984375)",12
"(3561.765869140625, 3972.815673828125)",12
"(4999.32666015625, 3972.707275390625)",12
"(4884.0654296875, 3974.900146484375)",12
"(4422.00927734375, 3973.871337890625)",12
"(2953.958251953125, 3969.487548828125)",12
"(5252.68408203125, 3971.190185546875)",12
"(4841.06298828125, 3972.953125)",12
"(4256.97802734375, 3971.15185546875)",12
"(3517.93017578125, 3968.871826171875)",12
"(3930.063720703125, 3967.602783203125)",12
"(3807.860107421875, 3968.973876953125)",12
"(706.2218627929688, 3966.499267578125)",0
"(64.5250244140625, 3963.917236328125)",0
"(528.5591430664062, 3965.31884765625)",0
"(4555.56689453125, 3965.560302734375)",12
"(4219.1572265625, 3964.399169921875)",12
"(4967.56982421875, 3964.611572265625)",12
"(5218.626953125, 3964.880615234375)",12
"(4465.0400390625, 3957.6982421875)",12
"(4382.65771484375, 3960.15380859375)",12
"(4343.1845703125, 3959.061767578125)",12
"(3441.779296875, 3958.35693359375)",12
"(3076.00634765625, 3961.74365234375)",12
"(1661.278076171875, 3961.166748046875)",0
"(4631.62109375, 3958.920654296875)",12
"(4510.9375, 3959.332763671875)",12
"(4178.1953125, 3955.927978515625)",12
"(3198.4189453125, 3953.8876953125)",12
"(4758.58642578125, 3954.13427734375)",12
"(5051.3271484375, 3953.105712890625)",12
"(651.559814453125, 3951.34130859375)",0
"(1172.9652099609375, 3953.057861328125)",0
"(4597.291015625, 3953.6796875)",12
"(1045.1400146484375, 3949.402587890625)",0
"(4886.404296875, 3950.09326171875)",12
"(4719.017578125, 3949.274658203125)",12
"(3037.0869140625, 3948.520263671875)",12
"(4259.978515625, 3940.86328125)",12
"(473.09259033203125, 3944.743408203125)",0
"(4468.3330078125, 3947.36279296875)",12
"(4846.716796875, 3941.763427734375)",12
"(305.97845458984375, 3944.45751953125)",0
"(4558.46044921875, 3943.445556640625)",12
"(1585.212158203125, 3941.842529296875)",0
"(4583.37255859375, 3941.931396484375)",12
"(3006.598388671875, 3940.7373046875)",12
"(1711.8155517578125, 3941.80126953125)",0
"(5134.80859375, 3942.41259765625)",12
"(3163.865478515625, 3942.253173828125)",12
"(5003.39697265625, 3940.508544921875)",12
"(4388.25390625, 3938.76806640625)",12
"(595.138916015625, 3939.680419921875)",0
"(3690.32373046875, 3941.52392578125)",12
"(4968.54541015625, 3936.838623046875)",12
"(3126.35498046875, 3939.281982421875)",12
"(3899.4521484375, 3936.33203125)",12
"(5390.255859375, 3934.44091796875)",11
"(4808.9560546875, 3934.474609375)",12
"(4347.13525390625, 3935.62890625)",12
"(3936.317626953125, 3936.052001953125)",12
"(1358.0111083984375, 3934.921875)",0
"(4516.0908203125, 3932.88525390625)",12
"(5094.568359375, 3931.972412109375)",12
"(4225.75927734375, 3932.672607421875)",12
"(3614.100341796875, 3932.115234375)",12
"(4933.51025390625, 3927.351318359375)",12
"(4768.5400390625, 3928.1875)",12
"(735.5842895507812, 3925.892578125)",0
"(5184.22021484375, 3926.095703125)",12
"(3085.317626953125, 3927.1435546875)",12
"(392.2909240722656, 3923.526123046875)",0
"(72.50865173339844, 3925.079833984375)",0
"(3859.1103515625, 3924.811279296875)",12
"(4189.3134765625, 3924.561279296875)",12
"(2925.99560546875, 3920.865478515625)",12
"(3816.6083984375, 3920.523681640625)",12
"(4897.92724609375, 3923.302978515625)",12
"(4438.31591796875, 3919.34814453125)",12
"(3983.33251953125, 3920.8505859375)",12
"(3696.351318359375, 3919.666259765625)",12
"(1640.472412109375, 3918.35888671875)",0
"(4607.71044921875, 3917.90380859375)",12
"(4562.71484375, 3918.718505859375)",12
"(4304.38818359375, 3921.733154296875)",12
